Printout for SDDS file facet_noFF.mat

 ElementName        s             R16            T166           R56            T566     
                    m             m/1             m             m/1             m       
----------------------------------------------------------------------------------------
       _BEG_   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00 
           C   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00 
        B1LE   1.063090e+00   1.200675e-02  -1.200521e-02   9.040973e-05  -4.680550e-17 
       CB1LE   1.063090e+00   1.200675e-02  -1.200521e-02   9.040973e-05  -4.680550e-17 
    CSRD0001   4.929030e+00   9.935067e-02  -9.937142e-02   9.040973e-05   9.866891e-04 
    T202040T   4.929030e+00   9.935067e-02  -9.937142e-02   9.040973e-05   9.866891e-04 
    CSRD0002   5.533970e+00   1.130182e-01  -1.130424e-01   9.040973e-05   1.141086e-03 
    P202042T   5.533970e+00   1.130182e-01  -1.130424e-01   9.040973e-05   1.141086e-03 
    CSRD0003   5.873162e+00   1.206816e-01  -1.207078e-01   9.040973e-05   1.227656e-03 
         M1E   5.873162e+00   1.206816e-01  -1.207078e-01   9.040973e-05   1.227656e-03 
    CSRD0004   6.026445e+00   1.241448e-01  -1.241719e-01   9.040973e-05   1.266778e-03 
         Q1E   6.324545e+00   1.265934e-01  -1.223590e-01   9.040973e-05   1.287198e-03 
         Q1E   6.622645e+00   1.204555e-01  -1.037094e-01   9.040973e-05   1.360446e-03 
    CSRD0005   7.761545e+00   8.095128e-02  -1.903126e-03   9.040973e-05   2.045576e-03 
    CN202069   7.761545e+00   8.095128e-02  -1.903126e-03   9.040973e-05   2.045576e-03 
    CSRD0006   8.011545e+00   7.227969e-02   2.044437e-02   9.040973e-05   2.195968e-03 
    CH202072   8.011545e+00   7.227969e-02   2.044437e-02   9.040973e-05   2.195968e-03 
    CSRD0007   8.972445e+00   3.894959e-02   1.063392e-01   9.040973e-05   2.774018e-03 
    CV202082   8.972445e+00   3.894959e-02   1.063392e-01   9.040973e-05   2.774018e-03 
    CSRD0008   9.322445e+00   2.680937e-02   1.376257e-01   9.040973e-05   2.984568e-03 
    CH202085   9.322445e+00   2.680937e-02   1.376257e-01   9.040973e-05   2.984568e-03 
    CSRD0009   9.512445e+00   2.021896e-02   1.546098e-01   9.040973e-05   3.098866e-03 
        YC1E   9.642445e+00   1.570974e-02   1.662305e-01   9.040973e-05   3.177071e-03 
        YC1E   9.772445e+00   1.120052e-02   1.778512e-01   9.040973e-05   3.255275e-03 
    CSRD0010   9.886445e+00   7.246274e-03   1.880417e-01   9.040973e-05   3.323854e-03 
        XC1E   1.001645e+01   2.737050e-03   1.996624e-01   9.040973e-05   3.402058e-03 
        XC1E   1.014645e+01  -1.772174e-03   2.112831e-01   9.040973e-05   3.480263e-03 
    CSRD0011   1.041400e+01  -1.105250e-02   2.351994e-01   9.040973e-05   3.641213e-03 
         B2E   1.223890e+01  -1.042750e-01   4.281540e-01   1.818796e-03  -4.616069e-03 
       CB2LE   1.223890e+01  -1.042750e-01   4.281540e-01   1.818796e-03  -4.616069e-03 
      MSEP1E   1.223890e+01  -1.042750e-01   4.281540e-01   1.818796e-03  -4.616069e-03 
    CSRD0012   1.243250e+01  -1.173428e-01   4.518216e-01   1.818796e-03  -4.175035e-03 
         Q2E   1.293250e+01  -1.587901e-01   5.489888e-01   1.818796e-03  -2.435303e-03 
         Q2E   1.343250e+01  -2.192547e-01   7.311099e-01   1.818796e-03   1.261633e-03 
    CSRD0013   1.362615e+01  -2.472029e-01   8.213857e-01   1.818796e-03   3.278354e-03 
         S1E   1.375115e+01  -2.652427e-01   8.772513e-01   1.818796e-03   4.580096e-03 
         S1E   1.387615e+01  -2.832825e-01   9.278363e-01   1.818796e-03   5.881838e-03 
    CSRD0014   1.412656e+01  -3.194217e-01   1.023396e+00   1.818796e-03   8.489612e-03 
         M3E   1.412656e+01  -3.194217e-01   1.023396e+00   1.818796e-03   8.489612e-03 
    CSRD0015   1.428375e+01  -3.421060e-01   1.083379e+00   1.818796e-03   1.012649e-02 
         Q3E   1.464085e+01  -3.826490e-01   1.174176e+00   1.818796e-03   1.248670e-02 
         Q3E   1.499795e+01  -3.997783e-01   1.169834e+00   1.818796e-03   1.296591e-02 
    CSRD0016   1.522735e+01  -4.029575e-01   1.135922e+00   1.818796e-03   1.298794e-02 
         Q3E   1.558445e+01  -3.955277e-01   1.036604e+00   1.818796e-03   1.313646e-02 
         Q3E   1.594155e+01  -3.638961e-01   8.497803e-01   1.818796e-03   1.460184e-02 
    CSRD0017   1.618242e+01  -3.347522e-01   6.968946e-01   1.818796e-03   1.636493e-02 
         S2E   1.656342e+01  -2.886542e-01   5.105514e-01   1.818796e-03   1.915368e-02 
         S2E   1.694442e+01  -2.425563e-01   4.151242e-01   1.818796e-03   2.194242e-02 
    CSRD0018   1.716331e+01  -2.160728e-01   3.811003e-01   1.818796e-03   2.354456e-02 
        XC2E   1.729331e+01  -2.003438e-01   3.608929e-01   1.818796e-03   2.449610e-02 
        XC2E   1.742331e+01  -1.846149e-01   3.406856e-01   1.818796e-03   2.544764e-02 
    CSRD0019   1.889790e+01  -6.201404e-03   1.114739e-01   1.818796e-03   3.624094e-02 
         S3E   1.902290e+01   8.922597e-03   9.204439e-02   1.818796e-03   3.715588e-02 
         S3E   1.914790e+01   2.404660e-02   7.262459e-02   1.818796e-03   3.807083e-02 
    CSRD0020   1.938760e+01   5.304838e-02   3.541487e-02   1.818796e-03   3.982532e-02 
         Q4E   1.974470e+01   9.409516e-02  -1.841124e-02   1.818796e-03   4.218704e-02 
         Q4E   2.010180e+01   1.291197e-01  -6.506907e-02   1.818796e-03   4.391075e-02 
    CSRD0021   2.033120e+01   1.491794e-01  -9.156113e-02   1.818796e-03   4.478781e-02 
         Q4E   2.068830e+01   1.752981e-01  -1.243486e-01   1.818796e-03   4.575587e-02 
         Q4E   2.104539e+01   1.901975e-01  -1.380185e-01   1.818796e-03   4.608304e-02 
    CSRD0022   2.127479e+01   1.959200e-01  -1.401575e-01   1.818796e-03   4.615442e-02 
         Q4E   2.163189e+01   1.984632e-01  -1.326357e-01   1.818796e-03   4.618250e-02 
         Q4E   2.198899e+01   1.883044e-01  -1.039912e-01   1.818796e-03   4.634530e-02 
    CSRD0023   2.222869e+01   1.773232e-01  -7.811326e-02   1.818796e-03   4.659684e-02 
         M4E   2.222869e+01   1.773232e-01  -7.811326e-02   1.818796e-03   4.659684e-02 
       D6EA1   2.222869e+01   1.773232e-01  -7.811326e-02   1.818796e-03   4.659684e-02 
         S3E   2.235369e+01   1.715967e-01  -6.334417e-02   1.818796e-03   4.672801e-02 
         S3E   2.247869e+01   1.658702e-01  -4.613617e-02   1.818796e-03   4.685918e-02 
    CSRD0024   2.266627e+01   1.572768e-01  -1.856422e-02   1.818796e-03   4.705603e-02 
        YC2E   2.273427e+01   1.541616e-01  -8.568952e-03   1.818796e-03   4.712738e-02 
        YC2E   2.280227e+01   1.510463e-01   1.426316e-03   1.818796e-03   4.719874e-02 
    CSRD0025   2.295870e+01   1.438800e-01   2.441955e-02   1.818796e-03   4.736289e-02 
         Q5E   2.317290e+01   1.350861e-01   5.513735e-02   1.818796e-03   4.754420e-02 
         Q5E   2.338710e+01   1.282502e-01   8.469396e-02   1.818796e-03   4.765399e-02 
        DM5Q   2.338710e+01   1.282502e-01   8.469396e-02   1.818796e-03   4.765399e-02 
