Printout for SDDS file facet_noFF.mat

 ElementName        s             R16            T166           R56            T566     
                    m             m/1             m             m/1             m       
----------------------------------------------------------------------------------------
       _BEG_   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00 
           C   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00 
        B1LE   1.063090e+00   1.200675e-02  -1.200521e-02   9.040973e-05  -4.680550e-17 
       CB1LE   1.063090e+00   1.200675e-02  -1.200521e-02   9.040973e-05  -4.680550e-17 
    CSRD0001   4.929030e+00   9.935067e-02  -9.937142e-02   9.040973e-05   9.866891e-04 
    T202040T   4.929030e+00   9.935067e-02  -9.937142e-02   9.040973e-05   9.866891e-04 
    CSRD0002   5.533970e+00   1.130182e-01  -1.130424e-01   9.040973e-05   1.141086e-03 
    P202042T   5.533970e+00   1.130182e-01  -1.130424e-01   9.040973e-05   1.141086e-03 
    CSRD0003   5.873162e+00   1.206816e-01  -1.207078e-01   9.040973e-05   1.227656e-03 
         M1E   5.873162e+00   1.206816e-01  -1.207078e-01   9.040973e-05   1.227656e-03 
    CSRD0004   6.026445e+00   1.241448e-01  -1.241719e-01   9.040973e-05   1.266778e-03 
         Q1E   6.324545e+00   1.270079e-01  -1.231836e-01   9.040973e-05   1.288991e-03 
         Q1E   6.622645e+00   1.220895e-01  -1.069067e-01   9.040973e-05   1.337890e-03 
    CSRD0005   7.761545e+00   8.866764e-02  -1.672897e-02   9.040973e-05   1.828285e-03 
    CN202069   7.761545e+00   8.866764e-02  -1.672897e-02   9.040973e-05   1.828285e-03 
    CSRD0006   8.011545e+00   8.133121e-02   3.065953e-03   9.040973e-05   1.935931e-03 
    CH202072   8.011545e+00   8.133121e-02   3.065953e-03   9.040973e-05   1.935931e-03 
    CSRD0007   8.972445e+00   5.313290e-02   7.914972e-02   9.040973e-05   2.349681e-03 
    CV202082   8.972445e+00   5.313290e-02   7.914972e-02   9.040973e-05   2.349681e-03 
    CSRD0008   9.322445e+00   4.286189e-02   1.068626e-01   9.040973e-05   2.500386e-03 
    CH202085   9.322445e+00   4.286189e-02   1.068626e-01   9.040973e-05   2.500386e-03 
    CSRD0009   9.512445e+00   3.728620e-02   1.219068e-01   9.040973e-05   2.582197e-03 
        YC1E   9.642445e+00   3.347126e-02   1.322001e-01   9.040973e-05   2.638174e-03 
        YC1E   9.772445e+00   2.965631e-02   1.424935e-01   9.040973e-05   2.694150e-03 
    CSRD0010   9.886445e+00   2.631090e-02   1.515200e-01   9.040973e-05   2.743237e-03 
        XC1E   1.001645e+01   2.249596e-02   1.618133e-01   9.040973e-05   2.799213e-03 
        XC1E   1.014645e+01   1.868101e-02   1.721067e-01   9.040973e-05   2.855189e-03 
    CSRD0011   1.041400e+01   1.082956e-02   1.932912e-01   9.040973e-05   2.970392e-03 
         B2E   1.223890e+01  -7.264856e-02   3.676615e-01   9.409135e-04  -4.078343e-03 
       CB2LE   1.223890e+01  -7.264856e-02   3.676615e-01   9.409135e-04  -4.078343e-03 
      MSEP1E   1.223890e+01  -7.264856e-02   3.676615e-01   9.409135e-04  -4.078343e-03 
    CSRD0012   1.243250e+01  -8.468246e-02   3.893508e-01   9.409135e-04  -3.704338e-03 
         Q2E   1.293250e+01  -1.214506e-01   4.755377e-01   9.409135e-04  -2.340256e-03 
         Q2E   1.343250e+01  -1.727641e-01   6.333657e-01   9.409135e-04   3.176433e-04 
    CSRD0013   1.362615e+01  -1.961798e-01   7.112143e-01   9.409135e-04   1.733286e-03 
         S1E   1.375115e+01  -2.112941e-01   7.599448e-01   9.409135e-04   2.647047e-03 
         S1E   1.387615e+01  -2.264083e-01   8.053240e-01   9.409135e-04   3.560808e-03 
    CSRD0014   1.412656e+01  -2.566866e-01   8.925497e-01   9.409135e-04   5.391342e-03 
         M3E   1.412656e+01  -2.566866e-01   8.925497e-01   9.409135e-04   5.391342e-03 
    CSRD0015   1.428375e+01  -2.756921e-01   9.473008e-01   9.409135e-04   6.540357e-03 
         Q3E   1.464085e+01  -3.096254e-01   1.030981e+00   9.409135e-04   8.194173e-03 
         Q3E   1.499795e+01  -3.238250e-01   1.029324e+00   9.409135e-04   8.525167e-03 
    CSRD0016   1.522735e+01  -3.263445e-01   1.000312e+00   9.409135e-04   8.539003e-03 
         Q3E   1.558445e+01  -3.198252e-01   9.133690e-01   9.409135e-04   8.649165e-03 
         Q3E   1.594155e+01  -2.929222e-01   7.479384e-01   9.409135e-04   9.708120e-03 
    CSRD0017   1.618242e+01  -2.682159e-01   6.123045e-01   9.409135e-04   1.097518e-02 
         S2E   1.656342e+01  -2.291370e-01   4.498278e-01   9.409135e-04   1.297932e-02 
         S2E   1.694442e+01  -1.900582e-01   3.715940e-01   9.409135e-04   1.498346e-02 
    CSRD0018   1.716331e+01  -1.676072e-01   3.456046e-01   9.409135e-04   1.613485e-02 
        XC2E   1.729331e+01  -1.542732e-01   3.301691e-01   9.409135e-04   1.681868e-02 
        XC2E   1.742331e+01  -1.409392e-01   3.147335e-01   9.409135e-04   1.750250e-02 
    CSRD0019   1.889790e+01   1.030813e-02   1.396484e-01   9.409135e-04   2.525916e-02 
         S3E   1.902290e+01   2.312927e-02   1.248156e-01   9.409135e-04   2.591669e-02 
         S3E   1.914790e+01   3.595042e-02   1.100290e-01   9.409135e-04   2.657422e-02 
    CSRD0020   1.938760e+01   6.053624e-02   8.175374e-02   9.409135e-04   2.783509e-02 
         Q4E   1.974470e+01   9.500840e-02   3.977056e-02   9.409135e-04   2.950149e-02 
         Q4E   2.010180e+01   1.238526e-01   1.031492e-03   9.409135e-04   3.067143e-02 
    CSRD0021   2.033120e+01   1.401872e-01  -2.191733e-02   9.409135e-04   3.125299e-02 
         Q4E   2.068830e+01   1.612111e-01  -5.225629e-02   9.409135e-04   3.188137e-02 
         Q4E   2.104539e+01   1.726854e-01  -6.999770e-02   9.409135e-04   3.207739e-02 
    CSRD0022   2.127479e+01   1.768118e-01  -7.690263e-02   9.409135e-04   3.211450e-02 
         Q4E   2.163189e+01   1.779347e-01  -7.999313e-02   9.409135e-04   3.212943e-02 
         Q4E   2.198899e+01   1.685175e-01  -6.785733e-02   9.409135e-04   3.226616e-02 
    CSRD0023   2.222869e+01   1.587494e-01  -5.480312e-02   9.409135e-04   3.246519e-02 
         M4E   2.222869e+01   1.587494e-01  -5.480312e-02   9.409135e-04   3.246519e-02 
       D6EA1   2.222869e+01   1.587494e-01  -5.480312e-02   9.409135e-04   3.246519e-02 
         S3E   2.235369e+01   1.536555e-01  -4.698383e-02   9.409135e-04   3.256898e-02 
         S3E   2.247869e+01   1.485616e-01  -3.722742e-02   9.409135e-04   3.267277e-02 
    CSRD0024   2.266627e+01   1.409175e-01  -2.119699e-02   9.409135e-04   3.282853e-02 
        YC2E   2.273427e+01   1.381464e-01  -1.538570e-02   9.409135e-04   3.288499e-02 
        YC2E   2.280227e+01   1.353753e-01  -9.574414e-03   9.409135e-04   3.294145e-02 
    CSRD0025   2.295870e+01   1.290007e-01   3.793939e-03   9.409135e-04   3.307134e-02 
         Q5E   2.317290e+01   1.211550e-01   2.128446e-02   9.409135e-04   3.321562e-02 
         Q5E   2.338710e+01   1.150068e-01   3.737380e-02   9.409135e-04   3.330439e-02 
        DM5Q   2.338710e+01   1.150068e-01   3.737380e-02   9.409135e-04   3.330439e-02 
